"datas";"ABEV3.SA";"ALLL3.SA";"BBAS3.SA";"BBDC3.SA";"BRAP4.SA";"BRFS3.SA";"BRKM5.SA";"BRML3.SA";"CCRO3.SA";"CESP6.SA";"CMIG4.SA";"CPFE3.SA";"CPLE6.SA";"CRUZ3.SA";"CSAN3.SA";"CSNA3.SA";"CYRE3.SA";"ELET3.SA";"ELPL4.SA";"EMBR3.SA";"ENBR3.SA";"EVEN3.SA";"GFSA3.SA";"GGBR4.SA";"GOAU4.SA";"GOLL4.SA";"HGTX3.SA";"ITSA4.SA";"ITUB4.SA";"JBSS3.SA";"LAME4.SA";"LIGT3.SA";"LREN3.SA";"NATU3.SA";"OIBR4.SA";"PDGR3.SA";"PETR3.SA";"PETR4.SA";"POMO4.SA";"RENT3.SA";"RSID3.SA";"SBSP3.SA";"SUZB5.SA";"TBLE3.SA";"TIMP3.SA";"USIM5.SA";"VALE3.SA";"VALE5.SA";"VIVT4.SA"
"2011-03-14";5.37;13.6;23.79;21.58;37.28;28.26;18.04;15.93;9.38;24.76;13.73;17.69;41.12;13.14;23.76;20.29;13.81;19.02;24.62;13.01;9.39;6.42;8.9;20.7;24.47;21.01;25.04;8.46;26.2;6.25;8.59;20.97;48.73;39.81;9.7;8.92;30.51;25.88;2.8;21.77;12.74;11.64;13.47;22.09;5.91;21.22;47.59;42.07;31.58
"2011-03-15";5.36;13.16;24.07;21.67;36.6;28.53;17.9;15.55;9.34;24.98;13.52;17.83;41.02;13.46;23.87;20.36;13.64;18.81;24.55;13.02;9.38;6.38;8.94;20.99;24.71;21.99;25.68;8.57;26.51;6.27;8.65;20.67;48.18;39.88;9.76;8.91;30.21;25.66;2.84;21.89;12.91;11.54;13.61;21.97;5.91;20.94;46.74;41.36;31.08
"2011-03-16";5.28;13.26;23.5;21.3;35.94;27.68;17.45;15.55;9;24.76;13.16;17.27;40.08;13.01;23.35;19.63;14.13;18.33;24.25;12.77;9.04;6.78;9.05;20.32;24.03;21.7;25.98;8.39;25.89;6.09;8.65;20.53;48.89;39.88;9.55;8.86;29.9;25.42;2.89;21.95;13;11.19;13.57;21.38;5.78;20.75;45.57;40.32;30.91
"2011-03-17";5.23;13.25;23.46;21.27;36.64;27.9;17.51;15.69;9.04;24.28;13.36;17.35;39.99;13.02;23.12;19.62;13.75;18.43;24.1;13.08;9.03;6.77;8.84;20.23;23.77;21.43;25.7;8.41;25.75;6.05;8.57;20.82;48.82;39.53;9.6;8.75;30.29;25.7;2.9;22.09;12.91;11.25;13.68;21.13;5.73;20.61;46.87;41.42;31.06
"2011-03-18";5.31;13.46;23.79;21.51;37.45;28.06;17.64;15.9;8.89;24.49;13.23;17.27;40.4;13.33;23.31;19.96;13.94;18.68;24.13;13.3;9.01;6.86;8.94;20.21;23.68;21.55;25.76;8.56;26.29;6.03;8.47;20.89;49.23;39.87;9.89;8.73;30.06;25.53;2.89;22.05;13.2;11.31;14.08;21.01;5.92;20.78;47.49;42.24;30.99
"2011-03-21";5.3;13.5;23.82;21.65;37.24;28.65;17.81;16.08;8.94;25.11;13.27;17.83;40.09;14.83;24.18;19.84;13.73;18.25;24.22;13.56;9.02;6.81;8.96;22.14;22.73;21.7;26.67;8.6;26.3;5.99;8.36;20.86;49.32;39.16;9.79;8.62;30.29;25.74;2.94;22.3;12.73;11.48;14.19;20.95;5.97;21.2;47.77;42.28;31.01
"2011-03-22";5.39;13.27;24.21;22.36;37.53;28.41;17.57;16.37;9.21;24.73;13.54;17.73;40.93;15.13;24.29;19.83;13.93;19.01;25.78;13.27;9.21;6.98;9.11;19.11;22.63;21.49;26.76;8.83;27.16;6.07;8.41;20.89;50;39.58;9.96;8.97;30.65;25.93;2.91;22.88;13.71;11.71;14.25;21.71;6.09;20.33;47.32;42.1;31.16
"2011-04-28";5.93;12.29;23.96;22.87;37.08;31.03;19.53;16.21;9.81;26.58;14.6;19.71;40.46;15.77;21.96;18.75;14.92;17.95;28.83;12.02;10.48;7.07;8.32;17.45;21.11;21.52;29.81;8.68;26.78;5.22;7.91;20.67;52.7;37.5;11.41;9.09;27.03;23.29;3.1;24.36;13.71;12;14.67;23.3;7;16.09;46.25;41.54;35.91
"2011-04-29";6;12.68;24.2;23.26;37.49;30.93;19.61;15.7;9.79;26.45;14.83;19.24;40.75;15.63;22.61;18.8;15.05;17.82;28.66;11.87;10.51;7.28;8.44;17.93;21.72;21.61;31.14;8.79;27.12;5.26;8.42;20.61;54.18;38.41;11.3;8.97;27.25;23.52;3.08;25.01;13.9;11.92;14.91;23.02;6.91;16.04;46.51;41.55;35
"2011-05-02";6.09;12.29;24.12;22.87;36.79;30.17;18.93;16.52;9.85;26.07;13.77;19.47;40.66;16.03;22;18.41;15.04;17.39;27.33;11.96;10.48;7.23;8.15;17.54;21.23;21.6;31.55;8.64;26.73;5.22;8.6;20.96;54.27;38.45;11.34;9.06;27.07;23.64;3.06;25.4;13.72;12.04;14.84;23.17;6.83;15.47;46;40.82;35.45
"2011-05-03";6;12.32;23.46;22.4;36.16;30.32;18.44;16.57;9.91;26.39;13.75;19.58;40.28;15.72;21.25;18.28;14.77;17.38;27.17;12.71;10.51;7.03;7.96;16.98;20.75;21.08;31.55;8.41;25.82;5.14;8.42;20.98;53.06;38.48;11.21;8.77;26.85;23.38;2.97;24.53;13.55;12.08;14.23;22.92;6.72;14.92;44.94;40.22;35.24
"2011-05-04";5.94;12.1;23;22.29;35.37;29.59;18.49;16.37;9.77;26.45;13.98;19.83;41.04;15.28;21.16;18.41;14.28;17.54;26.94;12.37;10.56;6.98;7.86;16.81;20.17;21.21;30.64;8.42;25.85;4.92;8.58;20.92;52;37.98;11.44;8.4;26.71;23.26;3.04;24.19;13.04;12.09;13.99;22.46;6.69;14.89;44.11;39.56;34.53
"2011-05-05";6.14;12;23.07;22.61;35.74;29.63;18.13;16.42;9.68;26.52;14.12;19.57;41.61;15.73;21.02;18.29;14.16;17.75;27.06;12.68;10.74;6.86;7.8;16.08;19.61;21.94;31.46;8.48;26.15;5.18;8.5;21.52;52.08;37.54;11.48;8.22;25.98;22.48;2.99;24.19;12.75;12.37;14.28;23;6.64;15.01;44.67;40.11;34.11
"2011-05-06";6.27;12.44;23.67;23;35.69;30.68;19.33;16.23;9.7;26.7;14.33;20.03;41.56;16.22;21.34;18.31;14.61;17.78;27.25;12.76;10.95;7.22;7.94;16.24;19.83;22.1;31.92;8.69;26.77;5.16;9.32;22.56;53.74;37.46;11.6;8.67;25.68;22.24;3.12;25.56;13.19;12.31;14.49;23.17;7.16;15.29;44.68;40;35.12
"2011-05-09";6.68;12.69;23.63;23.25;36.39;31.4;19.75;15.88;9.99;26.52;14.62;20.09;41.61;16.47;22.16;18.29;14.53;17.89;27.61;13.05;11.02;7.06;7.8;16.2;19.76;21.6;32.51;8.92;26.91;5.35;9.37;22.67;55.25;37.71;11.68;8.71;26.25;22.28;3.15;25.73;13.75;12.57;14.51;23.12;7.09;15.01;44.97;40.05;35.84
"2011-05-19";5.95;11.78;22.75;22.31;35.05;28.24;21.02;17.6;9.83;26.43;14.22;19.96;41.09;16.08;19.83;17.88;13.82;17.5;28.3;12.46;10.21;6.96;7.38;15.72;19.32;20.07;31.64;8.16;25.33;5.19;8.64;21.62;51.36;36.41;11.82;8.65;25.06;21.72;3.1;23.73;12.42;12.69;13.6;23.01;7.35;14.87;43.59;39.2;36.62
"2011-05-20";5.88;11.48;22.54;22.22;35.62;28.4;21.1;17.58;9.78;26.7;14.46;19.96;40.83;16.08;20.36;17.65;14.43;17.75;28.47;12.4;10.31;7.14;7.41;15.57;19.36;19.66;31.74;8.1;25.27;5.05;8.77;21.6;51.52;36.59;11.86;8.74;25.47;22.04;3.05;23.34;12.74;12.56;13.79;23.15;7.28;14.65;43.78;39.46;36.45
"2011-05-23";5.89;11.58;22.65;22.27;35.51;28.18;20.71;17.62;9.72;26.52;14.21;19.71;40.61;15.93;20.36;17.61;14.76;17.66;28.3;12.26;10.4;7.02;7.33;15.63;19.33;19.58;31.14;8.07;25.16;4.87;8.87;21.39;52.08;36.46;11.86;8.75;25.19;21.68;2.98;22.89;13;12.67;13.65;23.17;7.21;14.4;43.73;39.42;36.78
"2011-05-24";5.87;12.27;22.98;22.83;35.78;28.55;20.54;17.81;9.89;26.96;14.31;19.76;40.36;16.07;21.34;17.8;15.13;17.5;28.6;12.05;10.51;7.13;7.36;15.9;19.7;19.83;32.39;8.27;25.69;4.98;9.23;21.47;52.57;37.72;12.98;8.9;25.29;21.91;3.07;23.73;13.28;12.82;13.67;23.17;7.15;14.36;44.15;39.8;37.29
"2011-05-25";5.83;12.15;22.75;22.57;35.92;28.94;20.71;17.43;9.81;26.87;14.14;19.7;40.47;16.05;22.23;17.53;15.21;17.54;29.04;12.05;10.37;7.2;7.49;16.24;20.27;19.85;32.19;8.21;25.42;5;9.23;21.2;51.38;37.28;12.61;9.07;25.39;21.96;3.12;23.96;13.19;12.95;13.65;23.11;7.23;14.35;44.25;39.73;38.15
"2011-05-26";5.83;12.42;23.46;23.18;36.66;28.94;20.8;17.57;9.78;26.82;13.96;19.52;40.35;16.3;22.26;17.65;15.25;17.44;29.73;12.04;10.21;7.18;7.61;16.26;20.23;19.6;32.47;8.46;26.23;5.21;9.38;21.48;53.67;36.24;12.43;9.32;25.65;22.23;3.15;24.47;12.86;12.79;13.65;23.09;7.47;14.79;44.94;40.39;38.15
"2011-05-27";5.86;12.56;23.69;23.14;37.12;28.67;20.98;18.05;9.87;26.88;13.93;19.38;40.09;16.79;22.04;17.61;15.25;17.31;29.38;12.09;10.06;7.17;7.62;16.33;20.35;19.52;32.28;8.42;26.11;5.31;9.27;21.3;55.25;36.15;12.3;9.3;25.75;22.32;3.21;25.31;13.06;12.68;13.67;22.99;7.42;14.81;45.21;40.54;38.56
"2011-05-30";5.83;12.53;23.62;22.97;37.01;28.23;21.06;18.19;9.81;26.7;13.77;19.32;39.43;16.79;22.19;17.47;15.23;17.31;29.67;11.84;10.1;7.24;7.65;16.21;20.22;20.14;32.3;8.37;26;5.44;9.26;21.05;55.21;36.02;12.23;9.24;25.45;22.12;3.21;24.52;13.09;12.69;13.69;22.83;7.16;14.69;45.03;40.4;37.39
"2011-05-31";5.85;12.91;23.41;23.06;37.31;28.73;21.95;17.49;9.86;27.05;13.64;19.15;38.86;17.5;22.56;17.68;15.73;17.43;30.25;12.01;10.24;7.46;7.81;16.48;20.71;19.94;32.97;8.54;26.21;5.55;9.59;21.12;55.86;36.67;12.3;9.61;25.31;22.13;3.24;24.47;13.48;12.63;14.18;22.54;7.26;15.04;45.12;40.44;38.14
"2011-06-01";5.74;12.62;23.05;22.73;36.68;28.55;21.38;17.76;9.38;26.56;13.45;19.1;38.53;16.91;21.61;17.33;15.07;17.34;29.45;11.96;10.24;7.27;7.49;16;20.08;19.79;33.09;8.43;25.91;5.26;9.35;21.13;54.13;35.85;12.3;9.33;25.28;22.05;3.14;24.66;13.19;12.41;13.6;22.79;7.23;14.69;44.69;40.12;37.86
"2011-06-02";5.82;12.91;22.87;23.06;36.66;28.06;21.7;18.45;9.57;26.86;13.66;19.49;39.03;17.36;22.65;17.41;15.42;17.36;29.9;12;10.43;7.46;7.58;16.06;20.1;20.54;32.7;8.51;26.15;5.48;9.38;21.35;55.07;36.15;12.37;9.6;25.08;22;3.09;24.66;13.66;12.69;13.65;22.82;7.33;15.18;44.77;40.33;39.32
"2011-06-03";5.92;13.07;22.87;23.03;36.66;27.59;22.06;18.63;9.45;27.03;14.22;19.45;39.48;17.17;23.17;17.26;15.76;17.32;30.84;11.67;10.42;7.59;7.77;15.99;19.93;20.65;33.44;8.51;26.22;5.52;9.66;21.82;57.34;35.89;12.41;9.62;24.84;21.85;3.17;24.72;13.86;12.85;13.69;22.67;7.37;14.96;44.39;40.13;38.95
"2011-06-06";5.87;12.91;22.81;22.59;36.24;27.42;21.83;18.29;9.31;26.61;14.14;19.13;38.45;16.86;22.98;16.65;15.17;17.19;30.35;11.72;10.33;7.3;7.54;15.55;19.51;20.01;32.93;8.34;25.61;5.25;9.54;21.62;57.03;35.68;11.99;9.3;24.31;21.31;3.15;24.75;13.28;12.74;13.13;22.79;7.37;14.35;44.05;39.76;39.24
"2011-06-07";5.92;13.01;23.21;23.07;36.3;27.37;22.22;18.63;9.41;26.48;14.08;19.45;37.89;16.79;22.61;16.54;15.17;16.8;30.34;11.52;10.48;7.48;7.59;15.75;19.56;20.1;33.04;8.44;26;5.17;9.86;21.78;56.49;35.55;11.91;9.39;24.08;21.13;3.22;25.23;13.04;12.51;13.11;22.46;7.39;14.16;43.97;39.77;39.21
"2011-06-08";5.9;12.71;23.16;23.1;36.39;25.66;21.95;18.3;9.44;26.52;14;19.02;37.61;16.87;23;16.32;15.16;16.84;30.29;11.38;10.4;7.54;7.63;15.59;19.32;19.37;33.09;8.44;25.87;5.1;9.84;21.45;56.56;35.11;11.69;9.26;24.34;21.31;3.14;25.25;13.19;12.22;12.72;22.46;7.12;14;44;39.76;39.66
"2011-06-09";5.97;12.75;22.99;22.82;36.2;24.83;21.48;18.53;9.41;26.57;13.83;18.98;38.1;16.79;23.07;15.89;15.43;16.92;30.16;11.66;10.21;7.63;7.65;15.83;19.61;19.09;33.38;8.36;25.67;5.29;9.86;21.63;57.12;34.78;11.61;9.44;24.77;21.77;3.17;25.16;13.55;12.27;12.17;22.33;7.28;14.21;44.49;40.1;38.74
"2011-06-10";5.88;12.62;22.62;22.53;36.02;24.77;20.77;17.96;9.06;26.38;13.79;18.69;38.15;16.48;22.56;16.04;14.98;16.63;30.06;11.57;10.24;7.54;7.49;15.57;19.37;18.85;33.56;8.27;25.52;5.12;9.57;21.43;55.72;34.38;11.72;9.21;24.72;21.79;3.15;25.68;13.21;12.1;12.11;22.11;7.25;13.92;43.99;39.74;38.74
"2011-06-13";5.83;12.64;22.84;22.58;35.38;23.64;20.49;18.19;9.27;26.3;13.81;18.69;37.91;16.39;22.48;15.73;14.79;16.61;29.92;11.72;10.13;7.5;7.31;15.39;19.16;18.63;33.59;8.27;25.45;5.14;9.51;21.62;55.07;34.46;11.91;9.05;24.27;21.43;3.17;25.26;12.99;12.19;11.63;21.74;7.28;13.69;43.18;39.15;37.59
"2011-06-14";5.95;12.86;23.07;22.76;35.64;24.02;20.62;17.9;9.39;26.52;13.91;18.62;37.91;16.72;23.07;15.68;14.38;16.59;29.73;12.19;10.16;7.41;7.18;15.52;19.15;18.87;33.65;8.38;25.79;5.12;9.56;21.79;55.07;34.68;11.82;8.78;24.67;21.68;3.08;26.06;12.99;12.27;11.88;21.53;7.31;13.8;43.39;39.25;36.92
"2011-06-15";5.92;12.77;23.04;22.93;35.47;24.07;20.2;17.62;9.19;26.5;13.87;18.42;38.34;16.72;22.14;15.56;14.22;16.57;29.61;12.05;10.13;7.22;7.04;15.42;19.06;18.52;33.34;8.43;26.04;4.99;9.32;21.97;54.6;34.2;11.55;8.88;24.35;21.41;3.03;26.06;12.67;11.77;11.83;21.95;7.32;13.5;43.1;39.03;37.56
"2011-06-16";5.75;12.71;22.58;22.66;35.12;24.23;20;17.38;9.13;26.43;13.91;18.39;39.43;16.22;22.51;15.26;13.96;16.64;29.62;12;10.24;7.01;6.9;15.18;18.83;17.9;31.74;8.37;25.88;4.89;9.05;22.4;53.4;33.43;11.13;8.69;24.41;21.4;3.01;25.17;12.35;12.17;11.7;22.33;7.16;13.21;42.62;38.59;37.39
"2011-06-17";5.83;12.86;22.58;22.76;35.1;24.39;19.24;17.81;9.44;26.47;13.82;18.64;39.33;16.49;22.92;15.27;13.91;16.95;29.54;12.15;10.32;6.96;6.91;14.95;18.55;17.94;30.98;8.33;25.59;5.04;9.1;22.71;52.64;33.29;11.3;8.89;24.22;21.35;2.97;24.62;12.51;11.98;11.77;22.17;7.06;13.13;42.4;38.52;38.34
"2011-06-21";6.02;12.97;22.58;22.63;35.7;25.41;19.24;17.38;9.34;27.14;14.35;18.89;39.62;17.32;22.92;15.12;13.82;16.75;29.56;11.52;10.36;7.15;6.86;14.87;18.61;17.98;31.92;8.33;25.55;5.19;9.23;22.56;55.17;34.76;11.57;8.72;24.29;21.35;3.06;25.59;12.47;12.31;11.83;22.75;7.11;13.22;43.45;39.37;38.7
"2011-06-22";5.96;12.66;22.75;22.67;35.89;25.44;19.97;17.28;9.27;27.05;14.21;18.61;39.33;17.63;22.89;14.91;13.81;16.57;29.43;11.57;10.24;7.04;6.73;14.82;18.37;17.65;32.56;8.35;25.74;5.14;9.18;22.59;54.13;34.51;11.3;8.44;24.25;21.37;3;25.12;12.03;12.17;11.41;22.17;7.1;13.07;43.6;39.55;37.52
"2011-06-24";5.97;12.52;22.5;22.74;35.93;25.41;19.51;17.05;9.36;26.79;14.44;18.64;40.05;17.17;22.56;14.88;13.82;16.46;29.88;11.5;10.26;6.84;6.67;14.68;18.13;18.43;32.47;8.33;25.6;4.99;9.1;22.79;53.67;33.54;11.55;8.57;23.77;21.01;3.05;24.94;12.2;12.32;11.31;23.01;7.27;12.84;43.89;39.78;38.36
"2011-06-27";6;12.67;22.4;22.84;35.3;25.57;20.02;16.77;9.42;26.7;14.36;18.39;39.66;17.63;22.42;14.92;14.33;16.62;29.44;11.62;10.44;6.94;6.71;14.67;18.27;18.43;31.92;8.35;25.61;5.01;9.23;23.02;54.69;34.08;11.46;8.71;23.99;21.2;3.04;25.5;12.41;12.38;10.92;23;7.31;12.89;43.57;39.72;38.84
"2011-06-28";6.1;13.01;22.89;23.25;35.84;25.66;19.95;16.81;9.53;26.65;14.58;18.81;40.19;18.07;22.84;15.15;14.4;16.63;29.74;11.54;10.17;7.22;6.86;14.94;18.46;19.05;32.53;8.59;26.37;5.08;9.61;23.18;56.92;34.68;11.46;8.91;24.39;21.54;3.06;26.43;12.74;12.43;11.31;22.99;7.37;13.09;44.1;40.14;38.32
"2011-06-29";6.16;12.81;23.21;23.36;35.95;26.15;20.15;17.03;9.47;27.01;14.63;18.79;39.81;17.68;22.89;15.44;14.24;16.83;29.52;11.28;10.27;7.13;6.8;15.4;19.03;18.8;32.25;8.64;26.61;5.13;9.43;23.1;56.34;34.42;11.5;8.7;24.29;21.48;3.05;26.06;12.43;12.4;11.04;22.88;7.2;13.71;44.13;40.06;38.04
"2011-06-30";6.12;12.89;23.37;23.54;36.48;26;19.81;17.09;9.28;27.1;14.59;18.85;39.33;17.56;22.98;15.39;13.84;16.91;29.35;11.43;10.13;6.83;6.67;15.52;19.03;18.63;32.83;8.69;26.66;5.27;9.29;22.84;55.53;33.81;11.61;8.54;24.76;21.79;3.06;25.96;12.28;12.16;10.96;23.17;7.23;13.6;44.44;40.26;38.32
"2011-07-01";6.12;12.57;23.47;23.55;37.77;26.1;19.9;17.24;9.37;27;14.55;18.6;39.05;17.91;22.79;15.46;14.17;16.88;29.94;11.47;10.13;6.85;6.7;15.89;19.32;19.42;32.83;8.71;26.68;5.3;9.34;22.64;56.61;34.77;11.51;8.74;24.81;21.82;3.05;26.26;12.46;12.35;10.96;22.5;7.22;13.81;46.42;42.06;39.12
"2011-07-04";6.14;12.52;23.73;23.7;38.23;26.05;19.7;16.95;9.39;27.21;14.58;18.85;39.71;18.17;22.61;15.68;14.28;16.79;31.16;11.57;10.13;6.93;6.69;16.3;19.67;20.06;32.83;8.75;26.91;5.46;9.37;22.62;57.17;35.63;11.34;8.77;24.76;21.87;3.04;26.01;12.67;12.43;11.06;22.59;7.11;14.12;47.01;42.44;38.95
"2011-07-05";6.19;12.71;23.61;23.73;37.68;26;19.47;16.98;9.33;27.09;14.37;18.85;39;18.21;22.34;15.52;14;16.48;31.16;11.5;10.04;6.7;6.59;15.93;19.4;20.3;32.61;8.73;26.89;5.33;9.25;22.78;56.14;34.33;10.9;8.5;24.54;21.65;3.02;25.34;12.09;12.57;10.96;23;7.08;13.88;46.07;41.79;38.11
"2011-07-06";6.22;12.84;23.41;23.39;37.59;25.04;19.16;16.61;9.23;27.24;14.46;18.81;38.67;18.05;22.21;15.32;13.63;16.38;30.77;11.55;9.86;6.65;6.45;15.84;19.18;19.77;31.63;8.62;26.48;5.26;9.01;22.56;55.83;33.3;10.99;8.35;24.49;21.6;3.04;25.03;11.89;12.3;10.59;22.92;7.09;13.7;45.91;41.77;38.02
"2011-07-07";6.17;12.76;22.79;23.02;37.82;25.12;18.8;16.52;9.06;27.76;14.23;18.42;38.2;17.69;21.72;15.6;13.59;16.21;31.37;11.28;10.02;6.69;6.43;15.8;19.46;19.1;30.82;8.42;25.93;5.15;8.74;22.08;54.13;32.17;10.99;8.26;24.59;21.71;3.04;25.64;11.98;12.47;10.82;22.97;7.12;13.35;46.2;41.95;37.97
"2011-07-08";6.06;12.71;22.16;22.82;37.35;24.69;18.13;16.71;8.99;28.25;14.19;18.67;38.1;17.52;22.05;15.24;13.33;16.02;31.19;11.24;10.28;6.68;6.27;15.56;19.22;19.77;30.27;8.27;25.38;5.21;8.58;22.25;53.01;32.32;10.87;8.17;24.46;21.54;3.03;24.85;11.7;12.17;10.64;22.97;7.33;13.34;45.89;41.58;37.48
"2011-07-11";5.96;12.55;21.54;22.18;36.85;24.97;18.22;16.9;9.17;27.76;14.05;18.88;37.7;17.53;22.06;14.7;13.04;15.6;30.77;10.94;10.22;6.59;6.01;15.16;18.84;18.75;30.67;7.96;24.44;5.04;8.46;22.06;52.65;32.26;10.69;7.87;24.06;21.27;2.94;24.29;11.26;12.22;10.41;22.72;7.15;12.79;45.49;41.14;38.24
"2011-07-12";5.83;12.15;21.58;21.71;36.64;25.52;17.91;17;9.05;27.85;14.22;18.85;38.05;17.42;22.54;14.36;12.84;15.67;31.53;10.9;10.28;6.5;6.04;14.64;18.26;18.15;30.82;7.8;23.81;4.9;8.37;22.01;53.84;32.78;10.67;7.88;24.06;21.24;2.89;24.4;11.08;12.12;10.33;22.37;7.27;12.27;45.53;41.24;37.44
"2011-07-13";5.85;12.72;22.08;22.11;37.03;28.01;18.62;17.24;9.33;28.14;14.34;19.27;38.59;17.77;22.67;14.63;13.64;15.74;31.68;11.03;10.45;6.62;6.19;14.66;18.35;17.95;31.46;7.81;23.96;5.24;8.58;21.94;54.82;32.34;10.76;8.15;24.34;21.49;2.95;24.54;11.69;12.27;10.45;22.46;7.37;12.37;46.09;41.83;38.07
"2011-07-14";5.83;12.27;21.69;21.63;36.77;29.14;18.58;16.79;9.33;28.29;14.37;18.98;37.81;17.91;22.59;14.19;13.58;15.76;31.67;10.95;10.38;6.59;6.05;14.38;18.04;17.46;31.1;7.62;23.25;5.29;8.39;22.4;53.99;31.56;10.65;7.78;23.87;21.08;2.88;24.29;11.1;12.01;10.1;22.67;7.14;12.16;45.47;41.31;38.14
"2011-07-15";5.76;12;21.51;21.46;36.66;28.94;18.66;16.52;9.12;29.01;14.46;18.82;37.63;17.56;22.5;13.86;13.57;15.7;31.46;10.88;10.35;6.56;6;13.92;17.61;17.47;29.91;7.61;23.18;5.43;8.31;22.37;52.73;31.32;10.37;7.8;23.94;21.12;2.8;23.59;11.05;12.09;10.07;22;7.1;11.88;45.44;41.38;37.73
"2011-07-19";5.83;12.06;21.41;21.19;36.74;27.95;18.78;16.52;9.1;27.94;14.14;18.52;36.72;17.61;21.93;13.77;13.48;15.38;31.52;10.53;10.26;6.38;6.08;13.7;17.4;16.48;27.53;7.71;23.51;5.08;8.12;22.79;49.79;32.17;10.37;7.81;23.59;20.81;2.73;23.32;11.07;12.17;10.12;22.09;7.16;11.57;45.67;41.63;38.74
"2011-07-20";5.8;11.78;21.85;21.54;36.62;28.33;18.92;16.76;8.95;28.2;14.05;18.73;36.38;17.64;22.2;13.56;13.84;15.25;31.42;10.76;10.1;6.44;6.37;13.66;17.11;16.25;29.09;7.71;23.68;4.98;8.33;22.56;51.61;31.74;10.41;7.92;23.41;20.56;2.8;23.09;11.12;12.32;9.99;21.74;7.16;11.5;45.67;41.41;38.83
"2011-07-21";5.78;11.86;22.39;21.89;36.77;28.89;18.74;17.24;8.91;28.82;14.21;18.6;36.73;17.73;22.89;13.84;14.36;15.4;31.48;10.87;10.1;6.7;6.82;14.21;17.79;16.48;29.86;7.85;24;5.1;8.47;22.32;52.9;30.4;10.45;8.4;24.01;21.13;2.89;24.47;11.87;12.3;10.54;21.49;7.23;11.95;45.81;41.5;39.1
"2011-07-22";5.79;12.01;22.6;21.85;37.08;28.89;18.22;17.19;9.07;29.22;14.12;18.74;36.95;17.68;22.86;13.64;14.69;15.53;31.49;10.91;10.22;6.78;6.92;13.98;17.46;17;30.18;7.86;24.01;5.1;8.55;22.25;53.43;29.91;10.25;8.45;24.06;21.1;2.92;24.58;12.13;12.4;10.68;22.08;7.15;11.55;45.95;41.64;38.46
"2011-07-25";5.68;11.79;22.12;21.68;37.51;28.53;17.74;17.29;8.95;29.7;14.28;18.61;36.65;17.6;22.98;13.4;14.49;15.42;31.25;10.66;10.08;6.78;6.6;14.02;17.24;16.58;29.75;7.69;23.48;5.01;8.37;22.63;53.14;29.74;10.24;8.4;24.56;22.14;2.87;24.87;11.81;12.34;10.43;21.55;7.14;11.41;45.94;41.51;39.25
"2011-07-26";5.51;11.48;21.65;21.54;37.48;29.04;17.07;17.38;9.03;28.93;13.89;18.58;36.64;17.64;22.12;13.08;14.08;15.04;31.1;10.52;10.11;6.54;6.61;13.33;17.06;15.97;29.78;7.59;23.1;4.9;8.4;22.66;51.96;30.26;10.52;7.99;24.89;21.74;2.84;24.19;11.36;12.35;10.48;22.09;7.23;10.97;45.87;41.64;39.54
"2011-07-27";5.45;11.1;21.15;21.36;37.14;28.65;17.24;16.95;9.03;28.25;13.64;18.39;35.73;16.58;21.39;13.04;13.51;14.73;31.2;10.19;10.01;6.37;6.44;13.41;17.05;15.54;29.11;7.43;22.64;4.67;8.16;22.5;50.68;30.25;10.22;7.62;24.86;21.67;2.76;23.08;10.93;12.04;9.95;21.82;7.13;10.95;45.52;41.36;40.26
"2011-07-28";5.56;10.96;21.49;21.76;37.59;29.19;16.75;17.21;9.15;28.2;13.83;18.57;35.16;17.07;21.92;13.06;13.71;14.73;31.64;10.04;10.36;6.5;6.45;13.55;17.13;15.31;29.95;7.43;22.71;4.6;8.39;21.93;51.33;30.82;10;7.79;24.59;21.59;2.74;23.45;10.96;12.09;9.81;22.03;7.23;11.16;45.93;41.73;40.73
"2011-11-07";7.15;8.74;21.45;22.04;32.89;35.07;13.95;18.48;10.99;27.77;13.58;19.83;32.79;19.51;25.56;13.36;13.87;14.83;28.48;11.55;9.82;5.61;5.67;14.95;18.6;14.19;34.75;7.77;23.85;4.86;8.89;21.17;47.69;30.51;9.28;7.1;23.23;20.84;3.44;23.09;10;12.54;7.89;24.74;8.59;11.77;41.68;38.46;40.93
"2011-11-08";7.08;8.85;21.39;22.23;32.93;35.08;14.21;18.67;10.91;27.14;13.36;19.62;32.37;19.51;25.66;13.25;14.06;14.56;28.23;11.47;9.86;5.68;5.66;14.85;18.51;14.17;34.98;7.75;23.82;4.85;8.96;20.7;48.07;30.35;8.95;7.06;23.02;20.59;3.47;22.67;10.02;12.56;7.74;24.89;8.54;11.94;41.41;38.29;41.33
"2011-11-09";7.17;8.3;20.81;22.05;32.17;34.93;13.15;18.42;10.79;26.49;13.22;19.75;31.98;19.42;25.44;12.71;13.17;14.19;27.77;11.18;9.72;5.53;5.39;14.47;17.99;13.81;34.8;7.59;23.22;4.7;8.92;20.62;47.23;30.24;8.68;6.87;21.93;19.72;3.53;22.39;9.43;12.79;7.43;24.32;8.19;11.77;40.73;37.68;42.25
