"ABEV3.SA","ALLL3.SA","BBAS3.SA","BBDC3.SA","BRAP4.SA","BRFS3.SA","BRKM5.SA","BRML3.SA","CCRO3.SA","CESP6.SA","CMIG4.SA","CPFE3.SA","CPLE6.SA","CRUZ3.SA","CSAN3.SA","CSNA3.SA","CYRE3.SA","ELET3.SA","ELPL4.SA","EMBR3.SA","ENBR3.SA","EVEN3.SA","GFSA3.SA","GGBR4.SA","GOAU4.SA","GOLL4.SA","HGTX3.SA","ITSA4.SA","ITUB4.SA","JBSS3.SA","LAME4.SA","LIGT3.SA","LREN3.SA","NATU3.SA","OIBR4.SA","PDGR3.SA","PETR3.SA","PETR4.SA","POMO4.SA","RENT3.SA","RSID3.SA","SBSP3.SA","SUZB5.SA","TBLE3.SA","TIMP3.SA","USIM5.SA","VALE3.SA","VALE5.SA","VIVT4.SA","grupo"
0.0758675374203525,0.0381464617389178,1.26575278762114,0.400487600782175,0.408227316934348,0.363625884459557,1.179066456891,0.947818369306998,0.432010336549064,0.352992551078336,1.56238709482793,1.1358952021696,1.19160863347493,0.590679193798318,0.863813793788453,0.0823691396505915,1.47847161091421,0.575897780977056,0.280546877640242,0,1.5527772182404,0.887974230768651,0.39728248834859,0.540119552978748,0.994992863725654,0.0986273651360555,0.276498005748107,1.40455371434645,0.610159773785524,0.243510892950348,0.219166725057376,1.81612221009614,0,2.36557246251409,1.28263387709243,0.0471350324137242,1.1588033317362,1.10087670483669,0.288451866046193,1.23365701220907,1.61874362771729,1.09311764319244,0.662529936108094,2.25179086023356,0.122382513503683,0.0557088391897114,0.147566069231097,0.0658748888708422,0.14656578771122,1
0.0755682564161112,0.0948664789524216,0.885397041323833,0.60177193384456,0.981981448379674,1.32059612338686,1.4250369465773,1.18822221737148,0.576801048870296,0.590465351233472,0.0539788955950541,0.720606258146876,1.29627683952636,0,0.994661952097984,0.498102278189738,0.983885604170311,0.362963448326014,1.10505369914676,0.647636187078901,0.261507138523269,1.27620270085751,0.131342752557212,0.711937659219796,0.519767950967601,0.639824090489806,0.279458778330633,0.289377840824947,0.139321622078138,0.933803271405114,0.0479942686828211,0.408189594931598,0.139159161746952,2.9431966336987,0.17519576762592,0.744440141486709,0.861326607943939,1.21222780423864,0,1.26238749322576,1.25033645458857,0.553053201716025,0.0243690126592083,0.768683355974266,1.24174636409619,0.518269696323833,1.04223616111164,1.35029010590317,1.86291542544993,1
0.0755682564161112,0.403304632980341,0.434926491544539,0.144202884996884,0.679186995105785,1.4653681584463,0.0342252994350959,0.181228650671546,1.28907253231431,0.0133214926969494,20.4961221921647,0.317904246742389,0.157322113026803,0.888484549720381,1.81430917557546,0.16707725483027,1.86400605578684,0,0.465346599430698,0.312812889995504,2.68133093162361,2.44459580967679,0.236805107554292,0.399968546970319,0.381429095695951,0.208334148501238,0.186637949857791,0.97712374245857,0.0925766857653991,0.933803271405114,0.210110410112081,1.537270805202,0.657254056096596,0.325532762100851,0.624894117601469,0.320076877116287,0.404140535023916,0.391574615704768,0.711113631978799,1.13887582349172,0.996794472435027,0.185152467052118,0.725558391204542,0.453291879503527,0.624957938372937,0.546095257875306,0.0273479766515241,0.118067617391264,0.307288001438033,1
0.0758675374203525,0.270291692289002,1.29965747237999,0.057781568894108,0.406994594094768,0.581415884877109,1.48186709648794,0.242885908018575,0.282245854849127,0.305144778047806,0.220753191814347,2.17440570705886,0.739296933095275,1.47270810398053,3.14995628432587,0.166029741646154,2.65094918608588,0.826290360775772,0.103051295660593,0.334823297083397,0.497861212154885,1.82819501436354,0.425347386996896,0.650031703238911,0.593171479611011,0.836851050197031,0.03101378312488,6.17166738259298,0.747498492619548,0.933803271405114,0.489252501935658,2.85206696223991,2.59689103645767,1.64389133467863,0.240617450790037,0.829925978721178,0.774639729783863,1.048968080055,0.140541782144573,0.055083282099301,1.2567530874195,1.489323076865,0.0240150691063059,0.0902716800559005,1.90034012649617,0.24956907303348,0.0956001786670189,0.168749136942325,0.429851297042386,1
0.672227856129912,0.686863201156279,1.92369474841639,1.05976182196631,0.957718923438047,3.53582773642453,0.461913662703525,0.484347257065533,0.423935289800624,1.26223523263055,0.667726031239538,4.20632903289409,1.23617029926407,1.17490274805847,0.684274676194896,0.333106996476424,3.22170045000048,1.48975187673898,0.666407965018046,1.31853261540644,0.86176798926146,3.9994046726268,1.56681114127286,0.61374217936735,0.822329161081398,0.901621055444362,0.522286556216053,1.45970314549593,1.79504615932275,0.690292378454766,2.0529057584178,0.0382112584192356,1.57230956819074,4.8141958577921,0.136888063141414,2.07773443510113,1.17878026480778,1.16114095939505,0.139991715053902,0.0963191715472441,3.93457247053803,0.197811263640945,1.24044676295894,4.27322983185394,0.194247619345195,1.89006096128641,1.63744686647832,2.00644097440413,2.13287641503186,1
0.0735376264274763,0.0804105286842344,0.829095668736858,0.677214344979334,0.296727314645905,0.714179310069254,0.131149524616445,0.834133581908791,0.564495723937663,0.19171823174056,0.5028668637796,1.07016937066939,1.41706794786086,1.17490274805847,0.788323845169333,1.06762222924301,0.182288611627987,0.328504639589534,0.203388393332628,1.19946366291346,0.86176798926146,0.111115627028505,0.555868860108667,0.0277299542570644,0.063115229549618,0.201847258033867,0.398451944618331,0.990870892600264,0.401598602000957,0.243510892950348,0.391652346860266,0.191404124142005,0.246540114698274,0.24033886945652,0.374304793539599,0.818617193020397,0.596699652188572,0.196458032936027,0.848288870985984,0.637620449273909,1.05824364732978,1.13022908600664,0.495045269333379,2.31873935890028,1.31629912343152,0.419842668506419,1.49584774419811,1.12678920443524,2.18954359098231,1
0.508932008218183,0.119666550695342,3.46007470704518,5.43260516762637,1.06496676303072,0.169193622529346,0.526798196086974,1.4487435032721,1.24852121198478,0.82046953218684,0.207983458680763,0.904446893147062,0.254330368539984,0.86453512063854,1.54471862750962,2.08868720896391,1.09330420797249,1.11873900310976,0.756060314096356,0.525916136261051,0.493902035370615,1.49061722802658,1.44491183447264,0.469271907451567,0.31729314607195,1.84060681804279,0.248259616900375,2.62774765785304,1.26382587037438,1.73845301044535,1.7213348413305,1.88840815110381,0.735655013138376,2.52180888313773,1.20221087200463,2.52831765027259,0.777593978701861,0.964682926459024,0.868897081141664,1.35758972292072,1.6273702170868,2.54962030888112,1.17991190802549,0.324448705082015,1.90668566725855,1.09441781263055,0.535331809309194,0.837391173566956,0.115511102073362,1
0.508932008218183,0.159807997050359,1.17795392624946,0.95305198036428,0.237053051376626,0.337862287272729,1.27521919775308,0.863114254227644,0.689983337755148,1.39838452773633,0.351001805002149,1.04063068433276,0.356344546054262,1.7432824124072,0.512361907893296,0,1.95781527219305,0.292021102851861,0.498202744216038,0.361595001509619,0.493902035370615,0.648093689374137,0,1.39334672355129,0.377424082383369,0.879118687351805,0,1.05834242530449,1.04267307890391,0.978305214349309,0.705201568120728,2.31155195221615,0.278851134184728,2.79655312796379,2.14150410309588,0.466088763008655,0.723367268534414,0.982499910288629,0.442494355314169,0.345684836248619,0.0256582453001167,0.178213544721421,0.709501913233831,0.814248833439895,1.98699005203226,1.17280579752156,1.14127566286011,1.33342718448703,0.656929421415999,1
0.0738210091175883,0.434709674053002,0.604934873174731,0.234207912155991,0.516936707920209,0.236282935942637,0.27134441642373,0.749072513725217,0.278532076341004,0.389916245228291,0.593253315417057,1.89250142328187,0.559087808266676,1.7432824124072,0.213463344345731,0.295887514527429,1.40615696727303,1.21534899492577,1.51593113743115,0.120805998198787,0,1.35697646312203,0,0.701664029371792,0.377424082383369,0.735180517765681,0.12502105550653,0.23713170695677,0.481715886099387,0.723300128025519,0.225573281502769,0.115684526166426,0.74557773613423,0.888786297168199,1.01247520068145,0.268638812872824,0.962226399803924,1.03973280264755,1.4541774046682,0.376491531825996,1.23550832028913,1.23066365895259,0.148069137621851,0.163686509226542,1.7780428760666,0,0.759482124354454,0.639175999229444,1.4697968472461,1
0.0741065843318462,0.135245083983235,0.125122685452632,1.53243076821243,0.851435273846301,0.303604142114263,0.0338328918119554,0.69096517592637,0.417250300829702,0.260360968707042,0.0649728996108775,0.572164900432124,0.278936917830397,0.285098932489079,0.555564771998674,0.370378863357474,0.86831702335891,0.0285849122620758,1.02227814326843,0.338953169297399,0.24843174581178,0.105336344323812,1.0218717067247,0.0835233073479434,0,0.219490447591667,0.15618296419787,1.561858783794,0.836228126383359,0.0511387650718934,0,2.35497069780326,0.310619385355495,1.26842883246652,0.237721200203693,0.266298432559155,0.391445226609798,0.114281393716389,0.142785968212368,0.46178068772798,0.0992939524452067,0.432480286733071,0.246536910444297,1.69811427954367,0.416973144053398,0.394243962736023,1.2155405248482,0.99405657602802,0.493141919718116,1
0.221465219876911,0.17179094078042,1.3319648549772,0.322167106198451,0.361334106182621,0.676993394896341,0.271539488969919,0.805006916428797,0.688188792085402,0.391172044890173,0.12394346840976,0.496837391753981,1.07629066535823,0.283586464195506,0.204939013700742,0.149614279590117,0.93435220805741,1.06851958089952,0,0.561601235179861,1.35423876670529,0.814219118071708,0,0.936704376453347,0.254064001476914,0.219490447591667,0.0932630966113127,0.847061184966239,0.0445652871716865,0,1.1394013641907,0,1.21311600654234,0.103917378214813,0.234941309908635,0.266298432559155,0.0655341210317627,0.257479241463383,1.40284009614504,0.657199329224936,0.0992939524452067,0.435812860465514,0.123115288494875,0.59039411276997,0.837586073522018,0.784667671958392,0.144196887742445,0.340994300546491,0.59216087791773,1
0.435394381790707,0,0.532755364714524,1.85459787441088,0.795553640708374,1.01235452654945,2.194839336033,1.39949036077668,0.408658187754634,0.906924085220352,0.870711614601104,2.15886518775665,1.40581378032162,1.67063356319824,1.36330881376399,0.298388025085675,0.441760907427414,1.12564112462382,1.930802668926,0.592433576201851,2.1542455590126,0.14271007468423,0.563619915409086,1.61022904084804,1.35181339433689,1.06359285415618,3.26286854434975,1.59415307472457,0.967676570279881,0.774438893097412,0.784403914912652,2.58570547533308,1.44377241162329,2.04800908655006,1.66394211831465,0.266298432559155,1.29493712347023,1.02252312924041,0.950245119333153,0.412040190230538,0.565720484932925,0.778088544732211,0.247151105584471,1.96071268389052,1.18224547297983,2.13138361707904,0.794441400773023,0.968472777778307,1.0820792034191,1
0.355418880815554,0.373614578139646,0.314131406936626,1.05937947980247,0.0367224267411925,0.402682337824734,1.08466681251163,1.13988808612974,1.09684697984004,0.920029987945698,0.929761597123979,0,0.0758942110382866,0.274838256479256,0.297929974737998,0.441371167904944,0.750650537359917,0.0857064559863721,1.28847016236366,0.298718884575941,0.234812580802885,0.178461368266593,0.386329570357589,0.291244654112953,0.24272001938722,0.133288202076342,1.51605679341212,0.347455027461032,0.559589781000785,0.259912438969186,0.675334958202843,0.346419303696242,0.0652931201402853,0,0.0906025697836196,0.263998479069373,0.0426387450944177,0.0562346440487874,2.06808101800057,0.179463340646475,0.9633064090933,0.0876652089265704,1.44070394560172,0,0.206508651904676,0.415505044697516,0.624071560843452,0.773348719504675,0.757934659592193,1
0.486761930994782,0.545405518920067,0.912802014616574,1.01524389969356,0.0472074059498165,1.74547900844406,0.400685277578349,1.31710023606013,1.26175182265599,0.131277662611773,0.470365849813079,1.45515785673311,0.0758942110382866,1.09097507310473,0,0.434135248180318,0.155397313209896,0.228229520999552,0.712962706485594,0.298718884575941,0.117074216838512,1.19924827041764,0.42913678557754,0.291244654112953,0.514396055803902,0.844119979374629,1.08810534287374,0.287711868205656,1.13464321424794,0.997316797307252,0.318073517552298,0.854895838673645,0.920403871129602,0.641715651484602,1.90369355005699,0,0.42479093152722,0.531285045481016,0.70273061051009,0.192234798197421,0.542523771568931,1.18390041280889,3.39497797204531,1.30115873719135,0.0689865858559661,0.3751442500523,0.572362365639457,0.355861218323123,0.270220261777057,1
0.34026699506176,0.370507868775583,0.756103020224744,0.625630614520475,0.693555703980681,1.16985747353297,0.607476838589246,2.80578911798276,0.283000526502306,0.600377564118267,0.20517565308757,0.774468620586557,0.686290875233039,1.06915410203702,0.478882823477996,0.216177992717917,0.31272592924892,0.846829776369651,0.545544591392192,0.649365701734732,0.469626839807486,1.30208629904652,0.772159256133026,0.707563433063932,0.574814207012503,0.684306488897033,1.08810534287374,0.114886058585797,0.0828089134287242,1.40882320674949,0.504287592496831,0.117260903391853,0.964828673902929,0.272065868539572,1.57396449542295,1.78677700600159,0.379308530759543,0.498474979642015,0,0.359997664174185,0.534522166881954,1.01477922189679,1.13320016227195,0.363266323288376,0.207720588790605,0.276092981146402,0.53312863294597,0.209990976050263,0.1349883472897,1
0.34026699506176,0.176855537277405,1.23447136921355,1.0549424298846,0.0963915598429809,2.98038579036146,1.37860300610479,0.193282242324308,0.99719452836818,1.51307551221391,0.561613010052854,1.57511998212562,0.686290875233039,1.33981758221435,0.688840660974811,0.36426512512244,1.16933747196063,1.24431240722491,0.226644475244922,0.733804745427703,1.06982680149835,1.06685508872398,0.13901865101954,0.998808087176885,0.95184254290391,0.672953633982489,0.920431252958723,0.811683490558319,0.291369829087234,0.110254046048432,0.185349760234523,0.785886761311481,1.65744047463197,0.913781520024174,0.622228587600265,0.572031897857074,0.0629445852216224,0.0551560114898308,0,0.051734918866128,1.07704593845088,1.03154258334,0.864226393742301,0.610096705479841,1.23274939067114,1.47416617964229,0.327893248468009,0.618663026916097,0.385037777558302,1
0.13781734377276,0.55362824617726,0.774924885279796,0.126597983315499,0.622244694368779,0.388069705365803,0.846906985831359,1.3281487914871,0.572124192136099,0.236431904083603,0.178809950767955,0.0724452108738626,0.942341063832105,1.65340777617064,1.62496621462714,0.59345132333058,0.0900790482175038,0.299578417189628,0.777806442210351,0.608009366019998,0.12001521346551,0,0.77993174915213,0.614662150157655,0.696077923294544,0.466339297107739,0.52992877396029,0.825084529376149,0.420457172875748,0.498694404792275,0.310490653433995,0.433448350884357,0.588067385808929,1.15275869321075,0.247825255970783,1.37601470758319,0.438449130542042,0.357496092388294,0.138904398018455,0.285826567996135,0.519103887088294,2.00608216348772,0.201593467106663,2.52395532592657,0.202375372076904,1.14532729576419,0.742386375701839,0.75876015135999,1.74846433248631,1
0.348944587222021,0.869766114327906,1.53606253121126,1.7719095474474,1.22243862386235,2.25297748602721,1.33615842042906,0.0932481531066141,1.44207757426987,0.211490625581421,0.541109490253014,1.68726935627675,1.58435550149134,1.41801214055809,1.44462778728613,0.761019526222107,1.09804613838059,0.904096059943414,0.602422561876254,0.100660179286529,1.21308258028815,2.99968887934174,1.27129173440657,1.58542400723269,0.517015105159925,0.270950601486772,0.260983129156973,1.02055441856921,0.943011941374842,0.718242835701523,1.68768888589405,0,0.980493902276351,0.895250393339314,1.47445942655205,0.172988930654803,1.24154842771869,1.24785944183633,0.699980021250542,0.715214271269784,0.400471146227641,0.464652480890791,1.08922490231958,2.52395532592657,0.814762180153064,0.773371373395225,1.65658876600279,1.58534463174618,3.25385640083885,1
0.070299264800321,0.776023156920049,1.29144369894969,0.363916413587513,0.57213243690325,1.53424040891891,0.146286092250921,1.28377124919726,2.2888311961174,1.75734481640874,0.779369687229967,1.03186716001718,2.92996136135587,1.97484970826922,1.58639775942724,1.20735015422487,0.699126062185443,1.2828364630342,1.39387292902637,1.0208914713232,1.33309779375366,2.20202740804834,0.78765562906858,1.45076738982065,0.650338558451856,1.21221826296925,0.792849760584513,0.482857992782248,0.173340153586709,0.219548430909249,1.53116842092231,1.06928135057877,0.914682208439199,0.208324804793267,1.47445942655205,1.55573936579216,0.36084618119548,0.669165657299984,1.11348563868433,0,1.91460894815067,1.33559885522388,1.46932733138459,1.01359807416015,0.814762180153064,1.0532623169116,1.06544484773191,1.35223170490301,2.08510035862209,1
0.139829293536048,0.736071654633287,0.754500084171963,2.26161682560227,0.464177900513085,1.19700690165169,0.436158284247413,2.19737540959679,0.418349786049541,0.967639663141413,0.106848920934184,2.01920493375076,1.21951286845733,0.551096872011373,0.492464074896391,0.220375671632794,0,0.482833184775661,1.5533014985475,0.420912590364099,1.77294208788612,0.267526773201725,0.216738223631995,1.25128736349458,0.604082570736536,1.17029543811466,0,0.478237271270366,0.215485631233817,1.35172041471815,0.21586321611656,1.53876317882614,1.41038796769113,0.45054573691477,0.0827652703044774,0.298217608958522,0.31628612406512,0.165984435176741,0.552410015452244,0.360070323916688,0.156941717444485,0.328967066223846,0.0445270445251593,0.878786815821767,0.0673869246952639,0.641456341404833,0.577786229167001,0.332703571831563,0.655955777845722,1
0.0695337538745303,0.641629638142482,0.901841186213497,1.43827334666951,0.525426062265172,0.0671963831370061,0.216577437123287,0.430192440963757,0.415068577483435,1.08724385473294,0.434918226641745,1.29135752661734,1.1484206019726,0.273432428049319,0,0,0.971748147920029,0.186534215085269,0.875431778349265,1.00950801703828,0.579909475873878,1.32012776146177,0.532409844549646,0.901952810295311,0.681207978167687,0.318310056067094,1.69105100464263,0.0595299813999447,0.258740976992691,0.422541949043915,0.0935178092934355,0.81328141175703,0.886536337338685,0.381031358061551,0.332009380889677,0.626193528703134,1.0191016668815,0.919390756661888,0.419979434200209,0.360070323916688,0.518238366588116,0.19620482407532,0.487177458077855,0.878786815821767,0.33582819610261,0.489604108173123,0.753789667901712,0.550093076166743,0.536263276665885,2
0.0692822750111219,0.0951515799895963,0.172442110770197,0.0765932913160151,0.525426062265172,1.65346891605459,0.92718898185921,2.72623896377641,0.820496626845299,0.594518573008936,0.941691545179505,0.217560889892344,0.674551873033409,0,0.682194998687011,0.863608825334579,1.36091853803194,0.106506969245257,1.07471331263675,0.0974668200450992,0,0.973293131304435,0.556401820439176,0.901952810295311,0.989624372907242,0.271060188948817,0.689623946623409,0.650961895573014,0.129607431312835,2.04466610866661,0.463351213872248,2.11886205792066,0.244805906775658,1.17072469070809,0.249244110585199,0,0.913890862166718,0.753406321485147,0.140541782144573,0.360070323916688,0.518238366588116,0.937901455712847,0.351329484810303,0.280934315728456,0.333454861833948,1.18238109102661,0.887206088312762,1.2583694080702,1.61692405470372,2
0.13781734377276,0.506652189728498,0.123232889050776,0.30698118333913,0.76544608446493,0.808249605268992,0.316754215683886,2.72623896377641,1.09684697984004,0.117863210355213,0.674396439617513,1.00954999269747,0.336392350304884,0.273432428049319,0.512977949648288,1.30620949654998,0.409066745974337,1.40533449276421,0.840435389463279,0.562897960606118,1.28302476226164,0.558849321989701,0.851986077313063,0.288262341523673,0.370426843408184,0.523413795501083,0.210257696586779,0.531972759656472,0.5650998220272,1.41617092107572,0.590936761690595,0.407973683562116,1.46534003676774,0.915183428282023,0.374403331629483,0.460158017459706,0.935340312004849,0.865935117153677,0.140541782144573,0.355143947353096,0.884001629150727,2.46169564417737,0.838506942888158,1.22942293603796,0.400459224915475,0.655360408557815,0.582835420880458,0.585739102912299,0.389136069208265,2
0.740766491531462,0.0595049601620911,1.11987513271543,1.41889538291063,0.538089042119501,0.796408428409057,0.0350640925906382,2.84037042366656,0.276350352994737,0,2.00746656268149,0.285789335798417,2.82787488156277,1.0854367470398,1.45241083731437,1.37692157340502,1.03669539131867,1.69769222122847,0.0796788962693431,0.444737450087358,2.31340910044786,0.418457855394741,0.578632920205872,1.66934312276922,1.35940659522855,0.628501621848377,1.71070751897262,1.34839206987532,1.24841952426137,1.36504703482051,0,1.00613826970375,0.896158454141976,0.472961924363519,0.374403331629483,0.400010887920256,1.39665220962889,1.30741456635423,0.419979434200209,0.236221936076322,0.195963487197652,0.668044014184622,0.531229969206112,0,0.665580601728758,0.936478632255603,1.47917896611997,1.26299218133783,0.0776657463900167,2
