"coeficiente_B","sse","volatilidade","incremento","tamanho_serie","b_volatilidade"
0.77,0.165572957359293,1.24304460324593,0.04,119,0.957144344499366
0.77,0.134724694521455,1.24304460324593,0.05,96,0.957144344499366
0.77,0.111572227359357,1.24304460324593,0.06,80,0.957144344499366
0.77,0.0926735142890846,1.24304460324593,0.07,68,0.957144344499366
0.77,0.0814408064844431,1.24304460324593,0.08,60,0.957144344499366
0.77,0.0735937552335909,1.24304460324593,0.09,53,0.957144344499366
0.77,0.0728704846745888,1.24304460324593,0.1,48,0.957144344499366
0.83,1.43218833603573,1.17716662699095,0.01,480,0.977048300402488
0.83,0.709290672086798,1.17716662699095,0.02,240,0.977048300402488
0.83,0.475927805753773,1.17716662699095,0.03,160,0.977048300402488
0.83,0.357551063297551,1.17716662699095,0.04,120,0.977048300402488
0.83,0.288986741842817,1.17716662699095,0.05,96,0.977048300402488
0.83,0.234206989087765,1.17716662699095,0.06,80,0.977048300402488
0.83,0.20536485266709,1.17716662699095,0.07,69,0.977048300402488
0.82,0.18164661237346,1.17716662699095,0.08,60,0.965276634132579
0.83,0.15276651473301,1.17716662699095,0.09,54,0.977048300402488
0.83,0.144104988238042,1.17716662699095,0.1,48,0.977048300402488
0.94,0.178821042852134,1.03644926957655,0.01,614,0.974262313401957
0.94,0.0907786158982031,1.03644926957655,0.02,307,0.974262313401957
0.94,0.0592194025495024,1.03644926957655,0.03,205,0.974262313401957
0.94,0.0462382344524071,1.03644926957655,0.04,154,0.974262313401957
0.94,0.0357650849049492,1.03644926957655,0.05,123,0.974262313401957
0.94,0.0286246606657976,1.03644926957655,0.06,103,0.974262313401957
0.94,0.0263469233006367,1.03644926957655,0.07,88,0.974262313401957
0.94,0.0246961751518297,1.03644926957655,0.08,77,0.974262313401957
0.94,0.0185982146861578,1.03644926957655,0.09,69,0.974262313401957
0.95,0.017912573877652,1.03644926957655,0.1,62,0.984626806097722
0.87,0.895912837253909,1.12931408325159,0.01,679,0.982503252428883
0.87,0.444367089434777,1.12931408325159,0.02,340,0.982503252428883
0.87,0.301066346973194,1.12931408325159,0.03,227,0.982503252428883
0.87,0.224292301769075,1.12931408325159,0.04,170,0.982503252428883
0.88,0.176141888849336,1.12931408325159,0.05,136,0.993796393261399
0.87,0.149126548351369,1.12931408325159,0.06,114,0.982503252428883
0.87,0.126743748653489,1.12931408325159,0.07,97,0.982503252428883
0.87,0.114584819569002,1.12931408325159,0.08,85,0.982503252428883
0.87,0.101723542275324,1.12931408325159,0.09,76,0.982503252428883
0.88,0.0872628210527551,1.12931408325159,0.1,68,0.993796393261399
0.88,1.04910289283355,1.11324407523746,0.01,663,0.979654786208965
0.87,0.526769470103224,1.11324407523746,0.02,332,0.96852234545659
0.88,0.344133044504024,1.11324407523746,0.03,221,0.979654786208965
0.87,0.267679349140628,1.11324407523746,0.04,166,0.96852234545659
0.87,0.220054713249532,1.11324407523746,0.05,133,0.96852234545659
0.87,0.17220841724806,1.11324407523746,0.06,111,0.96852234545659
0.88,0.148379212278219,1.11324407523746,0.07,95,0.979654786208965
0.87,0.129021053201439,1.11324407523746,0.08,83,0.96852234545659
0.88,0.116521604570523,1.11324407523746,0.09,74,0.979654786208965
0.87,0.114405655735299,1.11324407523746,0.1,67,0.96852234545659
0.97,2.23330350916891,1.01967538315232,0.01,577,0.98908512165775
0.97,1.12916369289178,1.01967538315232,0.02,289,0.98908512165775
0.97,0.746951655841705,1.01967538315232,0.03,193,0.98908512165775
0.97,0.569085431764411,1.01967538315232,0.04,145,0.98908512165775
0.97,0.440993050583754,1.01967538315232,0.05,116,0.98908512165775
0.97,0.360158200135274,1.01967538315232,0.06,97,0.98908512165775
0.97,0.32320170955665,1.01967538315232,0.07,83,0.98908512165775
0.97,0.280979699712225,1.01967538315232,0.08,73,0.98908512165775
0.97,0.253412179869177,1.01967538315232,0.09,65,0.98908512165775
0.96,0.230851790192623,1.01967538315232,0.1,58,0.978888367826227
1.21,0.90453229780597,0.868184782371068,0.01,811,1.05050358666899
1.21,0.451548372901262,0.868184782371068,0.02,406,1.05050358666899
1.21,0.307645857066254,0.868184782371068,0.03,271,1.05050358666899
1.21,0.224902372344006,0.868184782371068,0.04,203,1.05050358666899
1.21,0.182687296980267,0.868184782371068,0.05,163,1.05050358666899
1.2,0.156511202762329,0.868184782371068,0.06,136,1.04182173884528
1.21,0.120501820242027,0.868184782371068,0.07,116,1.05050358666899
1.21,0.111089569650838,0.868184782371068,0.08,102,1.05050358666899
1.21,0.101027136008187,0.868184782371068,0.09,91,1.05050358666899
1.21,0.0913389069579384,0.868184782371068,0.1,82,1.05050358666899
1.35,1.72825490363571,0.779314586690137,0.01,789,1.05207469203169
1.35,0.874399668343972,0.779314586690137,0.02,395,1.05207469203169
1.35,0.579803955130671,0.779314586690137,0.03,263,1.05207469203169
1.35,0.436300195132054,0.779314586690137,0.04,198,1.05207469203169
1.35,0.344093238698768,0.779314586690137,0.05,158,1.05207469203169
1.35,0.280772413479714,0.779314586690137,0.06,132,1.05207469203169
1.35,0.247389129340807,0.779314586690137,0.07,113,1.05207469203169
1.34,0.214902565504755,0.779314586690137,0.08,99,1.04428154616478
1.35,0.20256251055801,0.779314586690137,0.09,88,1.05207469203169
1.35,0.170352057622916,0.779314586690137,0.1,79,1.05207469203169
1.13,0.31270402650696,0.865162115221224,0.01,733,0.977633190199983
1.13,0.157873344981793,0.865162115221224,0.02,367,0.977633190199983
1.13,0.0999694412836545,0.865162115221224,0.03,245,0.977633190199983
1.13,0.0797522199042488,0.865162115221224,0.04,184,0.977633190199983
1.13,0.0631405333056875,0.865162115221224,0.05,147,0.977633190199983
1.13,0.0532181533545299,0.865162115221224,0.06,123,0.977633190199983
1.13,0.0407623297362135,0.865162115221224,0.07,105,0.977633190199983
1.13,0.0388742582308727,0.865162115221224,0.08,92,0.977633190199983
1.14,0.0306274298439653,0.865162115221224,0.09,82,0.986284811352195
1.13,0.0300164027460073,0.865162115221224,0.1,74,0.977633190199983
0.69,1.03901520831838,1.35216245846137,0.01,405,0.932992096338345
0.69,0.521710487101808,1.35216245846137,0.02,203,0.932992096338345
0.69,0.340159208087746,1.35216245846137,0.03,135,0.932992096338345
0.69,0.257748756613232,1.35216245846137,0.04,102,0.932992096338345
0.71,0.238891239387915,1.35216245846137,0.05,81,0.960035345507573
0.69,0.174626798418006,1.35216245846137,0.06,68,0.932992096338345
0.71,0.169388734781523,1.35216245846137,0.07,58,0.960035345507573
0.71,0.145932599443457,1.35216245846137,0.08,51,0.960035345507573
0.71,0.130186795836527,1.35216245846137,0.09,45,0.960035345507573
0.71,0.122930600908165,1.35216245846137,0.1,41,0.960035345507573
1.63,1.07432112469731,0.698472544021532,0.01,688,1.1385102467551
1.63,0.535301042138733,0.698472544021532,0.02,344,1.1385102467551
1.64,0.361820958541764,0.698472544021532,0.03,230,1.14549497219531
1.64,0.265309597830605,0.698472544021532,0.04,172,1.14549497219531
1.64,0.196965567479234,0.698472544021532,0.05,138,1.14549497219531
1.64,0.181612636209159,0.698472544021532,0.06,115,1.14549497219531
1.64,0.159147527800654,0.698472544021532,0.07,99,1.14549497219531
1.63,0.135861326698475,0.698472544021532,0.08,86,1.1385102467551
1.63,0.116929426076013,0.698472544021532,0.09,77,1.1385102467551
1.64,0.100612298841257,0.698472544021532,0.1,69,1.14549497219531
3.03,0.50433256396287,0.431532345855039,0.01,728,1.30754300794077
3.04,0.250014459859655,0.431532345855039,0.02,364,1.31185833139932
3.04,0.170469122653078,0.431532345855039,0.03,243,1.31185833139932
3.06,0.123989660913161,0.431532345855039,0.04,182,1.32048897831642
3.06,0.0948133622202654,0.431532345855039,0.05,146,1.32048897831642
3.05,0.0841271142225776,0.431532345855039,0.06,122,1.31617365485787
3.06,0.0703827694434584,0.431532345855039,0.07,104,1.32048897831642
3.08,0.058603684407832,0.431532345855039,0.08,91,1.32911962523352
3.02,0.0511395075817135,0.431532345855039,0.09,81,1.30322768448222
3.08,0.0456255628933102,0.431532345855039,0.1,73,1.32911962523352
1.87,0.254780857351571,0.616291511858635,0.01,652,1.15246512717565
1.87,0.127912628569836,0.616291511858635,0.02,326,1.15246512717565
1.86,0.0889132067130872,0.616291511858635,0.03,218,1.14630221205706
1.87,0.062501448516647,0.616291511858635,0.04,163,1.15246512717565
1.86,0.0527714570663372,0.616291511858635,0.05,131,1.14630221205706
1.87,0.0412688785450218,0.616291511858635,0.06,109,1.15246512717565
1.87,0.0311019583654817,0.616291511858635,0.07,94,1.15246512717565
1.89,0.0339070505197423,0.616291511858635,0.08,82,1.16479095741282
1.86,0.0285443358436587,0.616291511858635,0.09,73,1.14630221205706
1.87,0.0264401636151604,0.616291511858635,0.1,66,1.15246512717565
0.95,0.621735354162862,1.08068140834259,0.01,574,1.02664733792546
0.95,0.31594258886573,1.08068140834259,0.02,287,1.02664733792546
0.95,0.202458465107793,1.08068140834259,0.03,192,1.02664733792546
0.95,0.160739192021242,1.08068140834259,0.04,144,1.02664733792546
0.95,0.130992933906678,1.08068140834259,0.05,115,1.02664733792546
0.95,0.108620923039724,1.08068140834259,0.06,96,1.02664733792546
0.96,0.0854273292496991,1.08068140834259,0.07,82,1.03745415200889
0.95,0.080583771202983,1.08068140834259,0.08,72,1.02664733792546
0.96,0.0739899852961984,1.08068140834259,0.09,64,1.03745415200889
0.95,0.0624993533791955,1.08068140834259,0.1,58,1.02664733792546
0.67,5.20746381172264,1.43035107043184,0.01,465,0.958335217189333
0.67,2.59722471018811,1.43035107043184,0.02,233,0.958335217189333
0.67,1.74422559239503,1.43035107043184,0.03,155,0.958335217189333
0.67,1.29770885211902,1.43035107043184,0.04,117,0.958335217189333
0.67,1.02816413179554,1.43035107043184,0.05,93,0.958335217189333
0.67,0.884948044099341,1.43035107043184,0.06,78,0.958335217189333
0.67,0.73345355785355,1.43035107043184,0.07,67,0.958335217189333
0.67,0.637484772207461,1.43035107043184,0.08,59,0.958335217189333
0.67,0.584275344501636,1.43035107043184,0.09,52,0.958335217189333
0.67,0.497135825442397,1.43035107043184,0.1,47,0.958335217189333
1.02,0.878322755711778,1.00293463559464,0.01,605,1.02299332830653
1.02,0.443969481814028,1.00293463559464,0.02,303,1.02299332830653
1.02,0.296634941721865,1.00293463559464,0.03,202,1.02299332830653
1.02,0.222941804756627,1.00293463559464,0.04,152,1.02299332830653
1.02,0.184877158139368,1.00293463559464,0.05,121,1.02299332830653
1.02,0.151299112490019,1.00293463559464,0.06,101,1.02299332830653
1.02,0.128887674947853,1.00293463559464,0.07,87,1.02299332830653
1.02,0.118678064364518,1.00293463559464,0.08,76,1.02299332830653
1.01,0.105724477409169,1.00293463559464,0.09,68,1.01296398195059
1.01,0.102847679954737,1.00293463559464,0.1,61,1.01296398195059
1.33,0.25382220607074,0.822368608555793,0.01,640,1.0937502493792
1.33,0.125066265361126,0.822368608555793,0.02,320,1.0937502493792
1.32,0.0862219152410793,0.822368608555793,0.03,214,1.08552656329365
1.33,0.0651040877440258,0.822368608555793,0.04,160,1.0937502493792
1.33,0.0486872043178415,0.822368608555793,0.05,128,1.0937502493792
1.32,0.0423274446641673,0.822368608555793,0.06,107,1.08552656329365
1.32,0.0369174266839887,0.822368608555793,0.07,92,1.08552656329365
1.34,0.0314806858447328,0.822368608555793,0.08,80,1.10197393546476
1.31,0.0312702015166955,0.822368608555793,0.09,72,1.07730287720809
1.34,0.0245978496634235,0.822368608555793,0.1,64,1.10197393546476
1.23,0.681099813934097,0.868391525269298,0.01,656,1.06812157608124
1.24,0.344261862723899,0.868391525269298,0.02,328,1.07680549133393
1.23,0.226687365809493,0.868391525269298,0.03,219,1.06812157608124
1.24,0.169178503466231,0.868391525269298,0.04,164,1.07680549133393
1.23,0.140855036397962,0.868391525269298,0.05,132,1.06812157608124
1.24,0.110982621867487,0.868391525269298,0.06,110,1.07680549133393
1.24,0.095943648123632,0.868391525269298,0.07,94,1.07680549133393
1.23,0.0846796284712951,0.868391525269298,0.08,82,1.06812157608124
1.23,0.0769782756322624,0.868391525269298,0.09,73,1.06812157608124
1.22,0.0765647270198904,0.868391525269298,0.1,66,1.05943766082854
0.7,4.24483009697751,1.37671943525969,0.01,413,0.963703604681783
0.7,2.11317632837184,1.37671943525969,0.02,207,0.963703604681783
0.7,1.40879541691876,1.37671943525969,0.03,138,0.963703604681783
0.7,1.04396719034,1.37671943525969,0.04,104,0.963703604681783
0.69,0.840947138967421,1.37671943525969,0.05,83,0.949936410329186
0.7,0.707144618433058,1.37671943525969,0.06,69,0.963703604681783
0.69,0.599094867589488,1.37671943525969,0.07,59,0.949936410329186
0.7,0.520588335199205,1.37671943525969,0.08,52,0.963703604681783
0.7,0.468960961730087,1.37671943525969,0.09,46,0.963703604681783
0.7,0.424390745274389,1.37671943525969,0.1,42,0.963703604681783
0.89,0.30569755849105,1.13736289271602,0.01,356,1.01225297451726
0.89,0.154665487053243,1.13736289271602,0.02,178,1.01225297451726
0.89,0.103310558801486,1.13736289271602,0.03,119,1.01225297451726
0.89,0.0793062157745994,1.13736289271602,0.04,89,1.01225297451726
0.89,0.0624092184601742,1.13736289271602,0.05,72,1.01225297451726
0.89,0.0534513159274259,1.13736289271602,0.06,60,1.01225297451726
0.89,0.0428368696434671,1.13736289271602,0.07,51,1.01225297451726
0.89,0.0387626723503751,1.13736289271602,0.08,45,1.01225297451726
0.89,0.0337512816399569,1.13736289271602,0.09,40,1.01225297451726
0.89,0.0320436575219372,1.13736289271602,0.1,36,1.01225297451726
0.74,4.39859201070725,1.29396142487631,0.01,396,0.957531454408469
0.74,2.1854380164155,1.29396142487631,0.02,198,0.957531454408469
0.74,1.46210837588229,1.29396142487631,0.03,132,0.957531454408469
0.74,1.08760203833909,1.29396142487631,0.04,99,0.957531454408469
0.74,0.869450615588852,1.29396142487631,0.05,80,0.957531454408469
0.74,0.721876428466441,1.29396142487631,0.06,66,0.957531454408469
0.74,0.627721427983621,1.29396142487631,0.07,57,0.957531454408469
0.74,0.544827558767595,1.29396142487631,0.08,50,0.957531454408469
0.74,0.465953224131178,1.29396142487631,0.09,44,0.957531454408469
0.74,0.420390362514453,1.29396142487631,0.1,40,0.957531454408469
1.82,0.707900660188073,0.613791939934768,0.01,712,1.11710133068128
1.83,0.356484851386297,0.613791939934768,0.02,356,1.12323925008063
1.83,0.239874094442021,0.613791939934768,0.03,238,1.12323925008063
1.83,0.185771509230625,0.613791939934768,0.04,178,1.12323925008063
1.81,0.136293793608744,0.613791939934768,0.05,143,1.11096341128193
1.83,0.114334021679605,0.613791939934768,0.06,119,1.12323925008063
1.82,0.0942912705483154,0.613791939934768,0.07,102,1.11710133068128
1.81,0.0985861796283371,0.613791939934768,0.08,89,1.11096341128193
1.82,0.0695754019302313,0.613791939934768,0.09,80,1.11710133068128
1.82,0.0620891501786389,0.613791939934768,0.1,72,1.11710133068128
0.73,1.31156641643761,1.36625022382461,0.01,402,0.997362663391965
0.73,0.65806361074524,1.36625022382461,0.02,201,0.997362663391965
0.73,0.432067160164737,1.36625022382461,0.03,134,0.997362663391965
0.73,0.334047708098409,1.36625022382461,0.04,101,0.997362663391965
0.73,0.266380846734567,1.36625022382461,0.05,81,0.997362663391965
0.73,0.21533227711305,1.36625022382461,0.06,67,0.997362663391965
0.73,0.195841737553759,1.36625022382461,0.07,58,0.997362663391965
0.73,0.170259911952422,1.36625022382461,0.08,51,0.997362663391965
0.73,0.130468298365137,1.36625022382461,0.09,45,0.997362663391965
0.73,0.142509646143115,1.36625022382461,0.1,41,0.997362663391965
0.79,2.23081320446074,1.19904536974827,0.01,397,0.947245842101133
0.79,1.11453891605911,1.19904536974827,0.02,199,0.947245842101133
0.79,0.749203283755406,1.19904536974827,0.03,133,0.947245842101133
0.79,0.561944305096135,1.19904536974827,0.04,100,0.947245842101133
0.79,0.453974239658226,1.19904536974827,0.05,80,0.947245842101133
0.79,0.37188255408623,1.19904536974827,0.06,67,0.947245842101133
0.79,0.317773611669963,1.19904536974827,0.07,57,0.947245842101133
0.79,0.283248234241638,1.19904536974827,0.08,50,0.947245842101133
0.8,0.245305945834526,1.19904536974827,0.09,45,0.959236295798616
0.79,0.226214006909047,1.19904536974827,0.1,40,0.947245842101133
0.91,0.189358079470537,1.061004209517,0.01,481,0.96551383066047
0.91,0.0951241971943547,1.061004209517,0.02,241,0.96551383066047
0.91,0.0636432568103503,1.061004209517,0.03,161,0.96551383066047
0.91,0.0467379167196164,1.061004209517,0.04,121,0.96551383066047
0.91,0.0396151376204848,1.061004209517,0.05,97,0.96551383066047
0.91,0.0333688563820532,1.061004209517,0.06,81,0.96551383066047
0.91,0.0264183529734193,1.061004209517,0.07,69,0.96551383066047
0.91,0.0223436270908235,1.061004209517,0.08,61,0.96551383066047
0.91,0.0205524945156988,1.061004209517,0.09,54,0.96551383066047
0.91,0.022332165975222,1.061004209517,0.1,49,0.96551383066047
0.78,1.11380473938181,1.20291532412496,0.01,531,0.938273952817469
0.77,0.559401823268712,1.20291532412496,0.02,266,0.926244799576219
0.78,0.372351014170234,1.20291532412496,0.03,177,0.938273952817469
0.78,0.275341686080385,1.20291532412496,0.04,133,0.938273952817469
0.78,0.220027275614086,1.20291532412496,0.05,107,0.938273952817469
0.78,0.186542277028703,1.20291532412496,0.06,89,0.938273952817469
0.77,0.153754016420688,1.20291532412496,0.07,76,0.926244799576219
0.78,0.132115798189445,1.20291532412496,0.08,67,0.938273952817469
0.77,0.12639229967453,1.20291532412496,0.09,59,0.926244799576219
0.77,0.110872814306238,1.20291532412496,0.1,54,0.926244799576219
0.76,0.513821329179926,1.20522251002456,0.01,436,0.915969107618666
0.76,0.259239217460287,1.20522251002456,0.02,218,0.915969107618666
0.76,0.172046756218879,1.20522251002456,0.03,146,0.915969107618666
0.76,0.129865555869686,1.20522251002456,0.04,109,0.915969107618666
0.76,0.104652376016298,1.20522251002456,0.05,88,0.915969107618666
0.76,0.0873506022354188,1.20522251002456,0.06,73,0.915969107618666
0.76,0.0773554302775165,1.20522251002456,0.07,63,0.915969107618666
0.76,0.0665606720393015,1.20522251002456,0.08,55,0.915969107618666
0.76,0.0594801214983793,1.20522251002456,0.09,49,0.915969107618666
0.76,0.0545694992756567,1.20522251002456,0.1,44,0.915969107618666
0.85,2.61225569399067,1.14644298179585,0.01,656,0.974476534526472
0.85,1.30458118885861,1.14644298179585,0.02,328,0.974476534526472
0.85,0.880013968958472,1.14644298179585,0.03,219,0.974476534526472
0.85,0.647580018795929,1.14644298179585,0.04,164,0.974476534526472
0.85,0.514126148876185,1.14644298179585,0.05,132,0.974476534526472
0.85,0.435812223121264,1.14644298179585,0.06,110,0.974476534526472
0.85,0.378884145540852,1.14644298179585,0.07,94,0.974476534526472
0.85,0.329153394038621,1.14644298179585,0.08,82,0.974476534526472
0.85,0.290795922188715,1.14644298179585,0.09,73,0.974476534526472
0.85,0.25277502363975,1.14644298179585,0.1,66,0.974476534526472
0.83,0.528866270399313,1.15086519265596,0.01,513,0.955218109904447
0.83,0.268495865595418,1.15086519265596,0.02,257,0.955218109904447
0.83,0.177550101009539,1.15086519265596,0.03,171,0.955218109904447
0.83,0.138321577839884,1.15086519265596,0.04,129,0.955218109904447
0.83,0.106692149595533,1.15086519265596,0.05,103,0.955218109904447
0.83,0.0891412552824459,1.15086519265596,0.06,86,0.955218109904447
0.83,0.076624858018298,1.15086519265596,0.07,74,0.955218109904447
0.83,0.0722819253986366,1.15086519265596,0.08,65,0.955218109904447
0.83,0.0607117522088191,1.15086519265596,0.09,57,0.955218109904447
0.83,0.0518057343692311,1.15086519265596,0.1,52,0.955218109904447
0.96,0.191070188895454,1.03127298205204,0.01,553,0.990022062769958
0.96,0.0955690233653703,1.03127298205204,0.02,277,0.990022062769958
0.96,0.0629078006689952,1.03127298205204,0.03,185,0.990022062769958
0.96,0.0479831731778464,1.03127298205204,0.04,139,0.990022062769958
0.97,0.0372084858037866,1.03127298205204,0.05,111,1.00033479259048
0.96,0.0300221503423493,1.03127298205204,0.06,93,0.990022062769958
0.96,0.0271660995486738,1.03127298205204,0.07,79,0.990022062769958
0.96,0.0242121655462475,1.03127298205204,0.08,70,0.990022062769958
0.96,0.0211587461928949,1.03127298205204,0.09,62,0.990022062769958
0.96,0.0169210407347455,1.03127298205204,0.1,56,0.990022062769958
0.84,0.343222309262753,1.11182435772134,0.01,501,0.933932460485926
0.84,0.171241749316992,1.11182435772134,0.02,251,0.933932460485926
0.84,0.113594922899023,1.11182435772134,0.03,167,0.933932460485926
0.84,0.0855940239510695,1.11182435772134,0.04,126,0.933932460485926
0.83,0.0699469187645931,1.11182435772134,0.05,101,0.922814216908712
0.84,0.0561504559965424,1.11182435772134,0.06,84,0.933932460485926
0.84,0.0481602639749153,1.11182435772134,0.07,72,0.933932460485926
0.84,0.0420245942639371,1.11182435772134,0.08,63,0.933932460485926
0.84,0.0366603727316023,1.11182435772134,0.09,56,0.933932460485926
0.83,0.0352921806267744,1.11182435772134,0.1,51,0.922814216908712
0.81,2.09360514718028,1.18643321100233,0.01,407,0.961010900911887
0.81,1.04607749215988,1.18643321100233,0.02,204,0.961010900911887
0.81,0.697612620324306,1.18643321100233,0.03,136,0.961010900911887
0.81,0.528920001962836,1.18643321100233,0.04,102,0.961010900911887
0.81,0.421036455208993,1.18643321100233,0.05,82,0.961010900911887
0.81,0.34097981126827,1.18643321100233,0.06,68,0.961010900911887
0.82,0.297643020085981,1.18643321100233,0.07,59,0.97287523302191
0.81,0.263303400472404,1.18643321100233,0.08,51,0.961010900911887
0.82,0.231078626327484,1.18643321100233,0.09,46,0.97287523302191
0.81,0.213868744344327,1.18643321100233,0.1,41,0.961010900911887
0.93,0.247252832906429,1.05915726676423,0.01,576,0.985016258090734
0.94,0.121897880553871,1.05915726676423,0.02,288,0.995607830758376
0.93,0.0825018557093805,1.05915726676423,0.03,192,0.985016258090734
0.94,0.0609273955232718,1.05915726676423,0.04,144,0.995607830758376
0.93,0.0524911441787976,1.05915726676423,0.05,116,0.985016258090734
0.94,0.0398920497927922,1.05915726676423,0.06,96,0.995607830758376
0.94,0.0345830779080128,1.05915726676423,0.07,83,0.995607830758376
0.94,0.0292617609421485,1.05915726676423,0.08,72,0.995607830758376
0.93,0.028646701155733,1.05915726676423,0.09,64,0.985016258090734
0.94,0.0237301689208242,1.05915726676423,0.1,58,0.995607830758376
0.98,1.76911482338801,0.991718305186751,0.01,486,0.971883939083016
0.98,0.884271794483114,0.991718305186751,0.02,243,0.971883939083016
0.98,0.592640541087405,0.991718305186751,0.03,162,0.971883939083016
0.98,0.446337124984764,0.991718305186751,0.04,122,0.971883939083016
0.98,0.350716770512394,0.991718305186751,0.05,98,0.971883939083016
0.98,0.297947914846701,0.991718305186751,0.06,81,0.971883939083016
0.98,0.264533499814284,0.991718305186751,0.07,70,0.971883939083016
0.98,0.221826257340911,0.991718305186751,0.08,61,0.971883939083016
0.99,0.199708414666902,0.991718305186751,0.09,54,0.981801122134883
0.98,0.177775222650646,0.991718305186751,0.1,49,0.971883939083016
0.72,1.24846767164323,1.2982299360554,0.01,486,0.934725553959888
0.72,0.622156648989443,1.2982299360554,0.02,243,0.934725553959888
0.72,0.419442046501636,1.2982299360554,0.03,162,0.934725553959888
0.72,0.307996632842756,1.2982299360554,0.04,122,0.934725553959888
0.72,0.247477947167133,1.2982299360554,0.05,98,0.934725553959888
0.72,0.202620731704493,1.2982299360554,0.06,81,0.934725553959888
0.72,0.176053838078625,1.2982299360554,0.07,70,0.934725553959888
0.72,0.150469058665437,1.2982299360554,0.08,61,0.934725553959888
0.72,0.132371820093259,1.2982299360554,0.09,54,0.934725553959888
0.72,0.121076797150337,1.2982299360554,0.1,49,0.934725553959888
1.11,0.206819013445919,0.893354547184758,0.01,773,0.991623547375082
1.11,0.100465526935311,0.893354547184758,0.02,387,0.991623547375082
1.11,0.0677990214429052,0.893354547184758,0.03,258,0.991623547375082
1.11,0.0503847287831423,0.893354547184758,0.04,194,0.991623547375082
1.11,0.0403850070511618,0.893354547184758,0.05,155,0.991623547375082
1.11,0.034138786938093,0.893354547184758,0.06,129,0.991623547375082
1.11,0.0305889930442595,0.893354547184758,0.07,111,0.991623547375082
1.12,0.0256909645286409,0.893354547184758,0.08,97,1.00055709284693
1.11,0.0229377736276535,0.893354547184758,0.09,86,0.991623547375082
1.12,0.0181450252312657,0.893354547184758,0.1,78,1.00055709284693
0.87,2.70808465089018,1.10136069986612,0.01,456,0.958183808883525
0.88,1.34798648685523,1.10136069986612,0.02,228,0.969197415882186
0.87,0.910938949920645,1.10136069986612,0.03,152,0.958183808883525
0.88,0.664728701284891,1.10136069986612,0.04,114,0.969197415882186
0.88,0.547155684319428,1.10136069986612,0.05,92,0.969197415882186
0.87,0.455755873837033,1.10136069986612,0.06,76,0.958183808883525
0.87,0.395088987350749,1.10136069986612,0.07,66,0.958183808883525
0.88,0.334277323365361,1.10136069986612,0.08,57,0.969197415882186
0.87,0.308325551863604,1.10136069986612,0.09,51,0.958183808883525
0.88,0.258251596468571,1.10136069986612,0.1,46,0.969197415882186
0.93,0.386133400067525,1.04117751285735,0.01,531,0.968295086957335
0.93,0.191717976363563,1.04117751285735,0.02,266,0.968295086957335
0.93,0.127635725810031,1.04117751285735,0.03,177,0.968295086957335
0.93,0.0970101866865318,1.04117751285735,0.04,133,0.968295086957335
0.93,0.0771392384478195,1.04117751285735,0.05,107,0.968295086957335
0.93,0.0633333394315047,1.04117751285735,0.06,89,0.968295086957335
0.93,0.0561069510550506,1.04117751285735,0.07,76,0.968295086957335
0.94,0.0512491664508295,1.04117751285735,0.08,67,0.978706862085909
0.94,0.0337450828301416,1.04117751285735,0.09,59,0.978706862085909
0.93,0.0391700354438283,1.04117751285735,0.1,54,0.968295086957335
0.89,0.843951325038159,1.10325760964601,0.01,522,0.981899272584949
0.89,0.415366531575339,1.10325760964601,0.02,261,0.981899272584949
0.89,0.28296773637652,1.10325760964601,0.03,174,0.981899272584949
0.89,0.217388167301346,1.10325760964601,0.04,131,0.981899272584949
0.89,0.1629090846762,1.10325760964601,0.05,105,0.981899272584949
0.89,0.134617370716073,1.10325760964601,0.06,87,0.981899272584949
0.88,0.118538161536593,1.10325760964601,0.07,75,0.970866696488489
0.89,0.112167483565521,1.10325760964601,0.08,66,0.981899272584949
0.88,0.0970762439201822,1.10325760964601,0.09,58,0.970866696488489
0.89,0.0808938118645899,1.10325760964601,0.1,53,0.981899272584949
0.86,0.166884350934574,1.09803751677951,0.01,409,0.944312264430379
0.86,0.0868852654757334,1.09803751677951,0.02,205,0.944312264430379
0.86,0.0547686716032669,1.09803751677951,0.03,137,0.944312264430379
0.86,0.040752049480574,1.09803751677951,0.04,103,0.944312264430379
0.86,0.0352767799422544,1.09803751677951,0.05,82,0.944312264430379
0.86,0.0299345654181257,1.09803751677951,0.06,69,0.944312264430379
0.86,0.02263162261626,1.09803751677951,0.07,59,0.944312264430379
0.87,0.0177490340968715,1.09803751677951,0.08,52,0.955292639598174
0.86,0.0194627796243345,1.09803751677951,0.09,46,0.944312264430379
0.86,0.0188191613867291,1.09803751677951,0.1,41,0.944312264430379
0.9,1.32579064853451,1.08522706266424,0.01,484,0.976704356397816
0.9,0.653886872989647,1.08522706266424,0.02,242,0.976704356397816
0.9,0.444274489333862,1.08522706266424,0.03,162,0.976704356397816
0.9,0.330080464186266,1.08522706266424,0.04,121,0.976704356397816
0.9,0.264202084562687,1.08522706266424,0.05,97,0.976704356397816
0.9,0.221473749940803,1.08522706266424,0.06,81,0.976704356397816
0.9,0.197407432749698,1.08522706266424,0.07,70,0.976704356397816
0.9,0.165823763413336,1.08522706266424,0.08,61,0.976704356397816
0.9,0.14389640948017,1.08522706266424,0.09,54,0.976704356397816
0.89,0.130672709674448,1.08522706266424,0.1,49,0.965852085771174
